question_index,question_id,question,relevant_doc_count,relevant_table_count,evidence_count,evidence_variables,query_df_variables,query_uses_df,query_uses_dfs,query_assigns_result,query_length
645,645,Tổng nợ tài chính từ cuối năm 2018 đến cuối năm 2022 tại BVH tăng bao nhiêu %?,0,0,0,,,False,False,False,0
646,646,Chi phí nhân viên của KHG năm 2021 chênh lệch mấy tỷ đồng so với năm 2020?,0,0,0,,,False,False,False,0
647,647,Tính phần trăm tốc độ tăng trưởng số dư dự phòng rủi ro cho vay khách hàng của ACB từ năm 2017 đến năm 2019.,0,0,0,,,False,False,False,0
648,648,Chi phí dịch vụ mua ngoài của công ty mẹ CTCP Đầu tư Dịch vụ Hoàng Huy trong năm 2023 tăng bao nhiêu phần trăm so với năm 2022?,0,0,0,,,False,False,False,0
649,649,Thay đổi số dư chi phí thuê trả trước dài hạn của CTCP Tập đoàn Hoa Sen vào ngày 30/9/2025 so với ngày 30/9/2021 là bao nhiêu đồng?,0,0,0,,,False,False,False,0
650,650,Tỷ suất tăng trưởng doanh thu hoạt động tài chính của SSI từ năm 2020 đến năm 2023 là bao nhiêu %?,0,0,0,,,False,False,False,0
651,651,Tổng chi phí lãi vay của CTCP Masan MeatLife giảm bao nhiêu % từ năm 2017 đến năm 2018?,0,0,0,,,False,False,False,0
652,652,Tính số chênh lệch số dư thuế TNDN phải nộp cuối kỳ của công ty mẹ Công ty Cổ phần Xi Măng Vicem Hà Tiên giữa năm 2018 và năm 2017 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
653,653,"Tính số chênh lệch giữa giá trị thuần khoản phải thu về cho vay dài hạn cuối năm 2024 và cuối năm 2022 của CTCP Hoàng Anh Gia Lai, đơn vị tính tỷ đồng.",0,0,0,,,False,False,False,0
654,654,Biến động giá vốn bán điện của công ty mẹ CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi giữa năm 2017 và 2016 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
655,655,Tốc độ tăng trưởng % tổng tiền và các khoản tương đương tiền của VIC từ năm 2019 đến năm 2021 là bao nhiêu?,0,0,0,,,False,False,False,0
656,656,Tỷ trọng các khoản tương đương tiền trên tổng tài sản của CTCP Viễn thông FPT cuối năm 2024 là bao nhiêu %?,0,0,0,,,False,False,False,0
657,657,Lợi nhuận trên mỗi cổ phiếu đang lưu hành của công ty mẹ Công ty Cổ phần Viễn thông FPT năm 2020 là bao nhiêu nghìn đồng?,0,0,0,,,False,False,False,0
658,658,"Tỷ lệ đóng góp của phần lãi liên kết, liên doanh trên lợi nhuận thuần hợp nhất của Tập đoàn Xăng Dầu Việt Nam năm 2024 là bao nhiêu %?",0,0,0,,,False,False,False,0
659,659,Tỷ suất chi trả cổ tức của CTCP Masan MeatLife trong năm 2024 là bao nhiêu %?,0,0,0,,,False,False,False,0
660,660,Tỷ lệ cam kết ngoại bảng trên tổng tài sản của công ty mẹ Ngân hàng TMCP Công Thương Việt Nam tính đến ngày 31/12/2022 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
661,661,Tỷ lệ đầu tư vốn (CapEx) trên giá gốc Tài sản cố định hữu hình của công ty mẹ CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi năm 2021 là bao nhiêu %?,0,0,0,,,False,False,False,0
662,662,Lợi nhuận sau thuế trên tổng tài sản cuối năm 2016 của CEO là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
663,663,Tỷ số nợ vay trên tổng tài sản của công ty mẹ HAG năm 2022 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
664,664,Tỷ lệ hao mòn TSCĐ hữu hình của CTCP Đường Quảng Ngãi năm 2024 là bao nhiêu %?,0,0,0,,,False,False,False,0
665,665,Tỷ trọng tài sản cố định vô hình trên tổng tài sản của CTCP Tập đoàn Đầu tư Địa ốc No Va đến ngày 31/12/2016 (%)?,0,0,0,,,False,False,False,0
666,666,Tính lãi ròng từ hoạt động tài chính của công ty mẹ KBC năm 2015 theo đơn vị tỷ đồng.,0,0,0,,,False,False,False,0
667,667,Tỷ trọng nguyên giá tài sản cố định hữu hình trên tổng tài sản của công ty mẹ Ngân hàng TMCP Xuất nhập khẩu Việt Nam đến ngày 31/12/2023 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
668,668,Tỷ suất sinh lời từ cổ tức đầu tư năm 2023 của công ty mẹ HHS là bao nhiêu %?,0,0,0,,,False,False,False,0
669,669,Tỷ trọng nợ ngắn hạn phải trả người bán của Tập đoàn Công nghiệp Cao su Việt Nam - CTCP năm 2019 là bao nhiêu %?,0,0,0,,,False,False,False,0
670,670,Tỷ trọng nợ vay ngắn hạn ngân hàng trên tổng nợ phải trả tài chính của công ty mẹ CTCP Nông nghiệp BAF Việt Nam đầu năm 2020 là bao nhiêu %?,0,0,0,,,False,False,False,0
671,671,"Năm 2020, tỷ lệ trích lập dự phòng rủi ro tín dụng trên lợi nhuận trước thuế của Ngân hàng TMCP Quân Đội là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
672,672,Tính tỷ lệ chi phí trả trước ngắn hạn trên chi phí trả trước dài hạn của CTCP Chứng khoán MB năm 2022.,0,0,0,,,False,False,False,0
673,673,Tỷ trọng tài sản ngắn hạn trong tổng nguồn vốn của công ty mẹ CTCP Địa ốc Sài Gòn Thương Tín đến ngày 31/12/2025 là bao nhiêu (%).,0,0,0,,,False,False,False,0
674,674,Tỷ suất lợi nhuận ròng của HBC năm 2016 là bao nhiêu %?,0,0,0,,,False,False,False,0
675,675,Tỷ lệ đầu tư tài chính dài hạn trên vốn chủ sở hữu của công ty mẹ CTCP Masan MeatLife cuối năm 2021 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
676,676,Tỷ lệ trích lập dự phòng rủi ro cho vay khách hàng trên lợi nhuận thuần của công ty mẹ Ngân hàng TMCP Ngoại thương Việt Nam năm 2017 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
677,677,Lãi thuần hoạt động tài chính của công ty mẹ Tổng Công ty Sản xuất - Xuất nhập khẩu Bình Dương - CTCP năm 2017 là mấy trăm tỷ đồng?,0,0,0,,,False,False,False,0
678,678,Tính tỷ số nợ ngắn hạn trên vốn chủ sở hữu của công ty mẹ CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi năm 2025.,0,0,0,,,False,False,False,0
679,679,Lợi nhuận gộp của FOX năm 2016 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
680,680,Tỉ trọng lãi tiền gửi trong tổng doanh thu hoạt động tài chính của công ty mẹ CTCP Đường Quảng Ngãi năm 2024 là bao nhiêu %?,0,0,0,,,False,False,False,0
681,681,Lợi nhuận gộp của công ty mẹ CTCP Đầu tư Nam Long năm 2019 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
682,682,Thu nhập thuần từ hoạt động khác của HSG năm 2021 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
683,683,Kết quả thuần từ hoạt động dịch vụ của Ngân hàng TMCP Quốc Dân trong năm tài chính 2015 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
684,684,Tỷ trọng dự phòng chung trên tổng dự phòng rủi ro cho vay khách hàng của công ty mẹ Ngân hàng TMCP Sài Gòn - Hà Nội năm 2016 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
685,685,Tỷ lệ bao phủ nợ xấu của công ty mẹ BAB vào cuối năm 2025 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
686,686,Tỷ suất lợi nhuận trước thuế của VNM năm 2023 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
687,687,Tỷ trọng tài sản cố định hữu hình trong tổng tài sản cố định của Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận đến ngày 31/12/2018 là bao nhiêu phần trăm ?,0,0,0,,,False,False,False,0
688,688,Tỷ trọng khoản phải thu ngắn hạn khác trong tổng khoản phải thu khác của CTCP Bluemarq Group cuối năm 2018 là bao nhiêu %?,0,0,0,,,False,False,False,0
689,689,Tăng trưởng giá trị tài sản phái sinh của công ty mẹ BID năm 2022 so với năm 2021 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
690,690,Tổng nợ vay gấp tổng tiền mặt và tiền gửi ngân hàng của công ty mẹ HNG cuối năm 2020 bao nhiêu lần?,0,0,0,,,False,False,False,0
691,691,Tỷ trọng doanh thu Ure Phú Mỹ trong tổng doanh thu thuần hàng hóa sản xuất trong nước của Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP năm 2018 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
692,692,Tỷ lệ dự phòng rủi ro trên dư nợ cho vay khách hàng của công ty mẹ Ngân hàng TMCP Đầu tư và Phát triển Việt Nam vào cuối năm 2018 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
693,693,Tỷ trọng tài sản cố định vô hình trong tổng tài sản cố định của công ty mẹ Ngân hàng TMCP Ngoại thương Việt Nam cuối năm 2025 là bao nhiêu %?,0,0,0,,,False,False,False,0
694,694,Tỷ lệ nợ trên tổng tài sản của công ty mẹ Ngân hàng TMCP Sài Gòn Công Thương cuối năm 2015 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
695,695,Tỷ suất sinh lời trên vốn chủ sở hữu của CTCP - Tổng công ty Phân bón Dầu khí Cà Mau năm 2017 là bao nhiêu %?,0,0,0,,,False,False,False,0
696,696,Vòng quay vốn chủ sở hữu của CTCP Tập đoàn Hoa Sen năm 2019 là bao nhiêu lần?,0,0,0,,,False,False,False,0
697,697,Tỷ trọng đầu tư vào Techcombank trong tổng đầu tư vào công ty liên kết của công ty mẹ MSN tính đến ngày 31/12/2016 là bao nhiêu %?,0,0,0,,,False,False,False,0
698,698,Tỷ lệ chi phí quản lý doanh nghiệp trên doanh thu thuần của CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành năm 2020 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
699,699,Tỷ trọng tài sản cố định hữu hình trên tổng tài sản của Tổng Công ty cổ phần Vận tải Dầu khí cuối năm 2025 là bao nhiêu %?,0,0,0,,,False,False,False,0
700,700,Tỷ lệ lãi vay phải trả trên dư nợ vay dài hạn của CTCP Tập đoàn Hà Đô cuối năm 2015 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
701,701,Tỷ lệ chi phí bán hàng trên doanh thu thuần của công ty mẹ Công ty CP Phát triển Hạ tầng Kỹ thuật năm 2020 là bao nhiêu %?,0,0,0,,,False,False,False,0
702,702,Thu nhập khác thuần của công ty mẹ CEO năm 2018 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
703,703,Số dư ròng khoản phải thu/phải trả ngắn hạn với bên liên quan của công ty mẹ GEX cuối năm 2024 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
704,704,Lợi nhuận thuần từ hoạt động tài chính của công ty mẹ CTCP Đầu tư Nam Long trong năm 2015 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
705,705,Tỷ lệ vay ngắn hạn trên vốn chủ sở hữu của KBC cuối năm 2022 là bao nhiêu %?,0,0,0,,,False,False,False,0
706,706,"Tính đến ngày 31/12/2025, tỷ lệ dự phòng giảm giá chứng khoán đầu tư sẵn sàng để bán của EVF là bao nhiêu phần trăm ?",0,0,0,,,False,False,False,0
707,707,Tỷ lệ nợ khó đòi trên tổng phải thu khách hàng của VGT đến ngày 31/12/2024 là bao nhiêu %?,0,0,0,,,False,False,False,0
708,708,Biên lợi nhuận ròng của Công ty CP Masan MeatLife năm 2017 là bao nhiêu %?,0,0,0,,,False,False,False,0
709,709,Tỷ lệ chi phí lãi vay trên nợ vay ngắn hạn của MSR cuối năm 2022 là bao nhiêu %?,0,0,0,,,False,False,False,0
710,710,Tỷ lệ nợ ngắn hạn trên vốn chủ sở hữu của công ty mẹ CTCP Sữa Việt Nam năm 2022 là bao nhiêu %?,0,0,0,,,False,False,False,0
711,711,Tỷ trọng doanh thu bán hàng cho các bên liên quan của công ty mẹ Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP năm 2017 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
712,712,Tỉ trọng chi phí tài chính trên doanh thu thuần của CTCP Điện Gia Lai năm 2025 là bao nhiêu (%),0,0,0,,,False,False,False,0
713,713,Tỷ lệ doanh thu hoạt động tài chính trên chi phí tài chính của công ty mẹ HT1 năm 2020 là bao nhiêu %?,0,0,0,,,False,False,False,0
714,714,Kết quả thuần từ hoạt động tài chính của HUT năm 2024 là mấy tỷ đồng?,0,0,0,,,False,False,False,0
715,715,Tỷ lệ đầu tư ngắn hạn trên tiền và tương đương tiền của công ty mẹ Tập đoàn VINGROUP cuối năm 2023 là bao nhiêu %?,0,0,0,,,False,False,False,0
716,716,"Trong năm 2025, công ty mẹ POW có tỷ lệ lãi vay trên nợ vay dài hạn là bao nhiêu %?",0,0,0,,,False,False,False,0
717,717,Tính tỷ lệ % cam kết ngoại bảng trên tổng tài sản của công ty mẹ Ngân hàng TMCP Quốc Dân năm 2019.,0,0,0,,,False,False,False,0
718,718,Tỷ lệ giá vốn hàng bán trên doanh thu thuần của Công ty Cổ phần Bluemarq Group năm 2017 là bao nhiêu %?,0,0,0,,,False,False,False,0
719,719,Tỷ lệ dòng tiền thuần từ hoạt động kinh doanh trên lợi nhuận trước thuế của công ty mẹ Ngân hàng TMCP Quốc Dân năm 2016 là bao nhiêu %?,0,0,0,,,False,False,False,0
720,720,Tăng trưởng giá trị còn lại tài sản cố định vô hình của công ty mẹ SGB từ cuối năm 2017 đến cuối năm 2018 là bao nhiêu %?,0,0,0,,,False,False,False,0
721,721,"Tỷ lệ giá trị đầu tư vào cổ phiếu trên đầu tư liên doanh, liên kết của Tổng Công ty Lâm nghiệp Việt Nam - CTCP vào cuối năm 2020 là bao nhiêu %?",0,0,0,,,False,False,False,0
722,722,Lợi nhuận khác thuần của Công ty CP Tập đoàn Đại Dương năm 2022 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
723,723,Tỷ trọng khoản cho vay dài hạn bên liên quan trong tổng khoản phải thu dài hạn từ bên liên quan của HAG tại năm 2018 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
724,724,Tỷ lệ chi phí tài chính trên tổng doanh thu của công ty mẹ Tập đoàn Công nghiệp Cao su Việt Nam - CTCP cho năm 2015 là bao nhiêu %?,0,0,0,,,False,False,False,0
725,725,Kết quả hoạt động tài chính ròng của công ty mẹ CTCP SAM Holdings năm 2017 là mấy tỷ đồng?,0,0,0,,,False,False,False,0
726,726,Lợi nhuận thuần từ hoạt động tài chính của CTCP Tập đoàn GELEX năm 2024 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
727,727,Tốc độ tăng trưởng giá trị rủi ro (VaR) 1 ngày danh mục cổ phiếu niêm yết của công ty mẹ BVH trong năm 2019 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
728,728,Tính tỷ lệ % chi phí bán hàng và quản lý doanh nghiệp trên doanh thu thuần của công ty mẹ CTCP Tập đoàn Dabaco Việt Nam năm 2018?,0,0,0,,,False,False,False,0
729,729,Tỷ trọng vốn góp của cổ đông Nguyễn Khải Hoàn trong tổng vốn góp chủ sở hữu của CTCP Tập đoàn Khải Hoàn Land đến ngày 31/12/2024 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
730,730,Lợi nhuận gộp của công ty mẹ Tổng Công ty Điện lực TKV - CTCP năm 2017 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
731,731,Tỷ lệ cho vay khách hàng trên tổng tiền gửi khách hàng (LDR) của HDB vào cuối năm 2025 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
732,732,Tổng vay ngắn hạn gấp tổng tiền mặt và tiền gửi ngân hàng của công ty mẹ FIT cuối năm 2023 bao nhiêu lần?,0,0,0,,,False,False,False,0
733,733,Chênh lệch thu nhập bình quân tháng trên mỗi nhân viên giữa công ty mẹ Ngân hàng TMCP Đông Nam Á và công ty mẹ Ngân hàng TMCP Việt Nam Thịnh Vượng trong năm 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
734,734,Tính giá trị chênh lệch lưu chuyển tiền thuần từ hoạt động kinh doanh giữa 2 công ty mẹ là Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng và Tổng Công ty Phát triển Đô thị Kinh Bắc năm 2025 theo đơn vị nghìn tỷ đồng.,0,0,0,,,False,False,False,0
735,735,Chênh lệch tỷ trọng nợ vay ngắn hạn trên tổng nợ vay của CTCP Tập đoàn Đại Dương và CTCP Tập đoàn Sao Mai năm 2017 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
736,736,Chi phí xây dựng cơ bản dở dang của CTCP Tập đoàn C.E.O vào cuối năm 2024 lớn hơn của CTCP Phát triển Bất động sản Văn Phú bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
